Samp,Signal,I,Q,R,Phi
8173,-975,28.35,-139.85,142.7,-1.37
8174,-1140,29.02,-139.54,142.53,-1.37
8175,-1315,29.78,-139.71,142.85,-1.36
8176,-1424,30.29,-140.35,143.58,-1.36
8177,-1449,30.27,-141.17,144.38,-1.36
8178,-1361,29.75,-141.77,144.86,-1.36
8179,-1198,29.02,-141.92,144.85,-1.37
8180,-1025,28.39,-141.63,144.44,-1.37
8181,-895,28.04,-141.08,143.84,-1.37
8182,-883,28.02,-140.44,143.21,-1.37
8183,-975,28.36,-139.86,142.7,-1.37
8184,-1139,29.03,-139.55,142.53,-1.37
8185,-1317,29.79,-139.72,142.86,-1.36
8186,-1424,30.3,-140.35,143.59,-1.36
8187,-1446,30.28,-141.17,144.38,-1.36
8188,-1361,29.76,-141.78,144.87,-1.36
8189,-1199,29.02,-141.92,144.86,-1.37
8190,-1024,28.39,-141.63,144.45,-1.37
8191,-894,28.05,-141.09,143.85,-1.37
8192,-881,28.03,-140.45,143.22,-1.37
8193,-975,28.37,-139.86,142.71,-1.37
8194,-1139,29.03,-139.55,142.54,-1.37
8195,-1314,29.8,-139.72,142.86,-1.36
8196,-1423,30.31,-140.36,143.59,-1.36
8197,-1447,30.29,-141.18,144.39,-1.36
8198,-1362,29.77,-141.78,144.87,-1.36
8199,-1197,29.03,-141.92,144.86,-1.37
8200,-1023,28.4,-141.64,144.46,-1.37
8201,-896,28.05,-141.09,143.85,-1.37
8202,-882,28.04,-140.45,143.22,-1.37
8203,-974,28.38,-139.87,142.72,-1.37
8204,-1140,29.04,-139.56,142.55,-1.37
8205,-1314,29.81,-139.72,142.87,-1.36
8206,-1425,30.32,-140.36,143.6,-1.36
8207,-1447,30.3,-141.18,144.4,-1.36
8208,-1362,29.78,-141.78,144.88,-1.36
8209,-1200,29.04,-141.93,144.87,-1.37
8210,-1025,28.41,-141.64,144.46,-1.37
8211,-896,28.06,-141.1,143.86,-1.37
8212,-883,28.04,-140.45,143.22,-1.37
8213,-975,28.39,-139.87,142.72,-1.37
8214,-1139,29.05,-139.56,142.55,-1.37
8215,-1315,29.82,-139.73,142.87,-1.36
8216,-1423,30.32,-140.36,143.6,-1.36
8217,-1448,30.3,-141.18,144.4,-1.36
8218,-1362,29.78,-141.79,144.88,-1.36
8219,-1197,29.05,-141.93,144.87,-1.37
8220,-1024,28.42,-141.64,144.47,-1.37
8221,-896,28.07,-141.1,143.86,-1.37
8222,-883,28.05,-140.46,143.23,-1.37
8223,-975,28.39,-139.87,142.72,-1.37
8224,-1139,29.06,-139.56,142.56,-1.37
8225,-1316,29.82,-139.73,142.88,-1.36
8226,-1423,30.33,-140.37,143.61,-1.36
8227,-1446,30.31,-141.19,144.4,-1.36
8228,-1362,29.79,-141.79,144.89,-1.36
8229,-1197,29.06,-141.93,144.88,-1.37
8230,-1027,28.42,-141.64,144.47,-1.37
8231,-894,28.08,-141.1,143.87,-1.37
8232,-881,28.06,-140.46,143.23,-1.37
8233,-975,28.4,-139.88,142.73,-1.37
8234,-1139,29.06,-139.57,142.56,-1.37
8235,-1316,29.83,-139.73,142.88,-1.36
8236,-1423,30.34,-140.37,143.61,-1.36
8237,-1447,30.32,-141.19,144.41,-1.36
8238,-1362,29.8,-141.79,144.89,-1.36
8239,-1197,29.06,-141.94,144.88,-1.37
8240,-1024,28.43,-141.65,144.47,-1.37
8241,-894,28.08,-141.11,143.87,-1.37
8242,-883,28.07,-140.46,143.24,-1.37
8243,-973,28.41,-139.88,142.74,-1.37
8244,-1139,29.07,-139.57,142.57,-1.37
8245,-1315,29.84,-139.74,142.89,-1.36
8246,-1426,30.35,-140.38,143.62,-1.36
8247,-1447,30.33,-141.2,144.42,-1.36
8248,-1360,29.81,-141.8,144.9,-1.36
8249,-1197,29.07,-141.94,144.89,-1.37
8250,-1022,28.44,-141.65,144.48,-1.37
8251,-894,28.1,-141.11,143.88,-1.37
8252,-882,28.08,-140.47,143.25,-1.37
8253,-974,28.42,-139.89,142.74,-1.37
8254,-1140,29.08,-139.58,142.57,-1.37
8255,-1314,29.85,-139.74,142.9,-1.36
8256,-1423,30.36,-140.38,143.62,-1.36
8257,-1448,30.34,-141.2,144.42,-1.36
8258,-1362,29.82,-141.8,144.9,-1.36
8259,-1199,29.08,-141.95,144.9,-1.37
8260,-1023,28.45,-141.66,144.49,-1.37
8261,-895,28.1,-141.12,143.89,-1.37
8262,-884,28.09,-140.47,143.25,-1.37
8263,-974,28.43,-139.89,142.75,-1.37
8264,-1138,29.09,-139.58,142.58,-1.37
8265,-1316,29.86,-139.75,142.9,-1.36
8266,-1423,30.36,-140.38,143.63,-1.36
8267,-1447,30.34,-141.2,144.43,-1.36
8268,-1360,29.82,-141.81,144.91,-1.36
8269,-1197,29.09,-141.95,144.9,-1.37
8270,-1025,28.46,-141.66,144.49,-1.37
8271,-896,28.11,-141.12,143.89,-1.37
8272,-882,28.09,-140.47,143.26,-1.37
8273,-973,28.43,-139.89,142.75,-1.37
8274,-1139,29.1,-139.58,142.58,-1.37
8275,-1316,29.86,-139.75,142.91,-1.36
8276,-1422,30.37,-140.39,143.63,-1.36
8277,-1447,30.35,-141.21,144.43,-1.36
8278,-1362,29.83,-141.81,144.91,-1.36
8279,-1199,29.09,-141.95,144.9,-1.37
8280,-1024,28.46,-141.67,144.5,-1.37
8281,-895,28.12,-141.12,143.89,-1.37
8282,-882,28.1,-140.48,143.26,-1.37
8283,-975,28.44,-139.9,142.76,-1.37
8284,-1140,29.1,-139.59,142.59,-1.37
8285,-1315,29.87,-139.75,142.91,-1.36
8286,-1425,30.38,-140.39,143.64,-1.36
8287,-1449,30.36,-141.21,144.44,-1.36
8288,-1360,29.84,-141.81,144.92,-1.36
8289,-1199,29.1,-141.96,144.91,-1.37
8290,-1026,28.47,-141.67,144.5,-1.37
8291,-895,28.12,-141.13,143.9,-1.37
8292,-882,28.11,-140.48,143.27,-1.37
8293,-974,28.45,-139.9,142.76,-1.37
8294,-1140,29.11,-139.59,142.59,-1.37
8295,-1315,29.88,-139.76,142.92,-1.36
8296,-1423,30.39,-140.39,143.64,-1.36
8297,-1448,30.37,-141.22,144.44,-1.36
8298,-1361,29.84,-141.82,144.92,-1.36
8299,-1197,29.11,-141.96,144.92,-1.37
8300,-1025,28.48,-141.67,144.51,-1.37
8301,-894,28.13,-141.13,143.91,-1.37
8302,-884,28.11,-140.49,143.27,-1.37
8303,-975,28.46,-139.9,142.77,-1.37
8304,-1141,29.12,-139.59,142.6,-1.37
8305,-1315,29.89,-139.76,142.92,-1.36
8306,-1423,30.39,-140.4,143.65,-1.36
8307,-1449,30.37,-141.22,144.45,-1.36
8308,-1362,29.85,-141.82,144.93,-1.36
8309,-1199,29.12,-141.96,144.92,-1.37
8310,-1027,28.49,-141.68,144.51,-1.37
8311,-896,28.14,-141.13,143.91,-1.37
8312,-882,28.12,-140.49,143.28,-1.37
8313,-975,28.46,-139.91,142.77,-1.37
8314,-1140,29.13,-139.6,142.6,-1.37
8315,-1315,29.89,-139.76,142.93,-1.36
8316,-1424,30.4,-140.4,143.65,-1.36
8317,-1447,30.38,-141.22,144.45,-1.36
8318,-1363,29.86,-141.82,144.93,-1.36
8319,-1200,29.12,-141.97,144.92,-1.37
8320,-1026,28.49,-141.68,144.52,-1.37
8321,-896,28.14,-141.14,143.91,-1.37
8322,-882,28.12,-140.49,143.28,-1.37
8323,-974,28.47,-139.91,142.78,-1.37
8324,-1140,29.13,-139.6,142.61,-1.37
8325,-1315,29.9,-139.77,142.93,-1.36
8326,-1423,30.4,-140.4,143.66,-1.36
8327,-1449,30.38,-141.23,144.46,-1.36
8328,-1361,29.86,-141.83,144.94,-1.36
8329,-1198,29.13,-141.97,144.93,-1.37
8330,-1024,28.5,-141.68,144.52,-1.37
8331,-896,28.15,-141.14,143.92,-1.37
8332,-883,28.13,-140.5,143.29,-1.37
8333,-974,28.47,-139.91,142.78,-1.37
8334,-1139,29.14,-139.6,142.61,-1.37
8335,-1315,29.9,-139.77,142.94,-1.36
8336,-1423,30.41,-140.41,143.66,-1.36
8337,-1448,30.39,-141.23,144.46,-1.36
8338,-1361,29.87,-141.83,144.94,-1.36
8339,-1200,29.13,-141.98,144.93,-1.37
8340,-1026,28.5,-141.69,144.53,-1.37
8341,-895,28.15,-141.14,143.92,-1.37
8342,-882,28.14,-140.5,143.29,-1.37
8343,-975,28.48,-139.92,142.79,-1.37
8344,-1140,29.14,-139.61,142.62,-1.37
8345,-1316,29.91,-139.78,142.94,-1.36
8346,-1425,30.42,-140.41,143.67,-1.36
8347,-1449,30.4,-141.23,144.47,-1.36
8348,-1362,29.88,-141.84,144.95,-1.36
8349,-1198,29.14,-141.98,144.94,-1.37
8350,-1024,28.51,-141.69,144.53,-1.37
8351,-896,28.16,-141.15,143.93,-1.37
8352,-883,28.15,-140.5,143.3,-1.37
8353,-974,28.49,-139.92,142.79,-1.37
8354,-1138,29.15,-139.61,142.62,-1.36
8355,-1314,29.92,-139.78,142.95,-1.36
8356,-1425,30.42,-140.42,143.67,-1.36
8357,-1447,30.4,-141.24,144.47,-1.36
8358,-1363,29.88,-141.84,144.95,-1.36
8359,-1198,29.15,-141.98,144.95,-1.37
8360,-1025,28.52,-141.7,144.54,-1.37
8361,-895,28.17,-141.15,143.94,-1.37
8362,-881,28.15,-140.51,143.3,-1.37
8363,-975,28.49,-139.93,142.8,-1.37
8364,-1140,29.16,-139.62,142.63,-1.36
8365,-1315,29.92,-139.79,142.95,-1.36
8366,-1424,30.43,-140.42,143.68,-1.36
8367,-1448,30.41,-141.24,144.48,-1.36
8368,-1361,29.89,-141.85,144.96,-1.36
8369,-1198,29.15,-141.99,144.95,-1.37
8370,-1024,28.52,-141.7,144.54,-1.37
8371,-894,28.18,-141.16,143.94,-1.37
8372,-883,28.16,-140.51,143.31,-1.37
8373,-974,28.5,-139.93,142.8,-1.37
8374,-1141,29.16,-139.62,142.64,-1.36
8375,-1316,29.93,-139.79,142.96,-1.36
8376,-1424,30.44,-140.43,143.69,-1.36
8377,-1447,30.42,-141.25,144.48,-1.36
8378,-1360,29.9,-141.85,144.97,-1.36
8379,-1197,29.17,-141.99,144.96,-1.37
8380,-1025,28.53,-141.7,144.55,-1.37
8381,-895,28.19,-141.16,143.95,-1.37
8382,-882,28.17,-140.52,143.31,-1.37
8383,-975,28.51,-139.93,142.81,-1.37
8384,-1140,29.17,-139.62,142.64,-1.36
8385,-1317,29.94,-139.79,142.96,-1.36
8386,-1423,30.45,-140.43,143.69,-1.36
8387,-1448,30.43,-141.25,144.49,-1.36
8388,-1362,29.91,-141.85,144.97,-1.36
8389,-1199,29.17,-142,144.96,-1.37
8390,-1024,28.54,-141.71,144.55,-1.37
8391,-894,28.19,-141.16,143.95,-1.37
8392,-882,28.18,-140.52,143.32,-1.37
8393,-975,28.52,-139.94,142.81,-1.37
8394,-1138,29.18,-139.63,142.65,-1.36
8395,-1311,29.95,-139.8,142.97,-1.36
8396,-1424,30.45,-140.43,143.7,-1.36
8397,-1449,30.43,-141.25,144.5,-1.36
8398,-1362,29.91,-141.86,144.98,-1.36
8399,-1186,29.18,-142,144.97,-1.37
8400,-1025,28.55,-141.71,144.56,-1.37
8401,-900,28.2,-141.16,143.95,-1.37
8402,-885,28.19,-140.52,143.32,-1.37
8403,-977,28.53,-139.93,142.81,-1.37
8404,-1142,29.19,-139.63,142.64,-1.36
8405,-1308,29.96,-139.79,142.97,-1.36
8406,-1425,30.46,-140.43,143.69,-1.36
8407,-1441,30.44,-141.24,144.49,-1.36
8408,-1365,29.92,-141.85,144.97,-1.36
8409,-1202,29.18,-141.99,144.96,-1.37
8410,-1027,28.55,-141.71,144.55,-1.37
8411,-896,28.2,-141.16,143.95,-1.37
8412,-885,28.19,-140.52,143.32,-1.37
8413,-976,28.53,-139.93,142.81,-1.37
8414,-1141,29.19,-139.62,142.64,-1.36
8415,-1315,29.96,-139.79,142.96,-1.36
8416,-1424,30.47,-140.43,143.69,-1.36
8417,-1449,30.45,-141.25,144.49,-1.36
8418,-1362,29.92,-141.85,144.97,-1.36
8419,-1198,29.19,-141.99,144.96,-1.37
8420,-1025,28.56,-141.71,144.56,-1.37
8421,-895,28.21,-141.16,143.95,-1.37
8422,-882,28.19,-140.52,143.32,-1.37
8423,-973,28.54,-139.94,142.82,-1.37
8424,-1139,29.2,-139.63,142.65,-1.36
8425,-1316,29.97,-139.8,142.97,-1.36
8426,-1423,30.47,-140.43,143.7,-1.36
8427,-1445,30.45,-141.25,144.5,-1.36
8428,-1361,29.93,-141.85,144.98,-1.36
8429,-1199,29.2,-142,144.97,-1.37
8430,-1025,28.57,-141.71,144.56,-1.37
8431,-894,28.22,-141.17,143.96,-1.37
8432,-882,28.2,-140.52,143.32,-1.37
8433,-975,28.54,-139.94,142.82,-1.37
8434,-1138,29.2,-139.63,142.65,-1.36
8435,-1314,29.97,-139.8,142.97,-1.36
8436,-1423,30.48,-140.43,143.7,-1.36
8437,-1448,30.46,-141.26,144.5,-1.36
8438,-1362,29.94,-141.86,144.98,-1.36
8439,-1198,29.2,-142,144.97,-1.37
8440,-1025,28.57,-141.71,144.56,-1.37
8441,-895,28.22,-141.17,143.96,-1.37
8442,-882,28.2,-140.53,143.33,-1.37
8443,-973,28.55,-139.94,142.83,-1.37
8444,-1139,29.21,-139.64,142.66,-1.36
8445,-1316,29.98,-139.8,142.98,-1.36
8446,-1424,30.48,-140.44,143.71,-1.36
8447,-1446,30.46,-141.26,144.51,-1.36
8448,-1360,29.94,-141.86,144.99,-1.36
8449,-1198,29.21,-142,144.98,-1.37
8450,-1024,28.58,-141.72,144.57,-1.37
8451,-896,28.23,-141.17,143.97,-1.37
8452,-882,28.21,-140.53,143.33,-1.37
8453,-975,28.55,-139.95,142.83,-1.37
8454,-1140,29.22,-139.64,142.66,-1.36
8455,-1315,29.98,-139.8,142.98,-1.36
8456,-1423,30.49,-140.44,143.71,-1.36
8457,-1448,30.47,-141.26,144.51,-1.36
8458,-1361,29.95,-141.86,144.99,-1.36
8459,-1198,29.22,-142.01,144.98,-1.37
8460,-1024,28.59,-141.72,144.57,-1.37
8461,-896,28.24,-141.17,143.97,-1.37
8462,-882,28.22,-140.53,143.34,-1.37
8463,-974,28.56,-139.95,142.83,-1.37
8464,-1139,29.22,-139.64,142.67,-1.36
8465,-1317,29.99,-139.81,142.99,-1.36
8466,-1424,30.5,-140.44,143.72,-1.36
8467,-1448,30.48,-141.27,144.52,-1.36
8468,-1361,29.96,-141.87,145,-1.36
8469,-1198,29.22,-142.01,144.99,-1.37
8470,-1025,28.59,-141.72,144.58,-1.37
8471,-895,28.24,-141.18,143.98,-1.37
8472,-883,28.23,-140.54,143.34,-1.37
8473,-975,28.57,-139.95,142.84,-1.37
8474,-1140,29.23,-139.64,142.67,-1.36
8475,-1314,30,-139.81,142.99,-1.36
8476,-1424,30.51,-140.45,143.72,-1.36
8477,-1448,30.49,-141.27,144.52,-1.36
8478,-1362,29.96,-141.87,145,-1.36
8479,-1196,29.23,-142.01,144.99,-1.37
8480,-1024,28.6,-141.73,144.58,-1.37
8481,-896,28.25,-141.18,143.98,-1.37
8482,-883,28.23,-140.54,143.35,-1.37
8483,-974,28.58,-139.96,142.84,-1.37
8484,-1139,29.24,-139.65,142.67,-1.36
8485,-1316,30.01,-139.81,143,-1.36
8486,-1424,30.51,-140.45,143.73,-1.36
8487,-1448,30.49,-141.27,144.53,-1.36
8488,-1360,29.97,-141.87,145.01,-1.36
8489,-1197,29.24,-142.02,145,-1.37
8490,-1024,28.61,-141.73,144.59,-1.37
8491,-895,28.26,-141.18,143.99,-1.37
8492,-883,28.24,-140.54,143.35,-1.37
8493,-975,28.58,-139.96,142.85,-1.37
8494,-1141,29.25,-139.65,142.68,-1.36
8495,-1316,30.02,-139.82,143,-1.36
8496,-1423,30.52,-140.45,143.73,-1.36
8497,-1448,30.5,-141.27,144.53,-1.36
8498,-1362,29.98,-141.88,145.01,-1.36
8499,-1198,29.25,-142.02,145,-1.37
8500,-1025,28.62,-141.73,144.59,-1.37
8501,-895,28.27,-141.19,143.99,-1.37
8502,-883,28.25,-140.54,143.36,-1.37
8503,-974,28.59,-139.96,142.85,-1.37
8504,-1138,29.25,-139.65,142.68,-1.36
8505,-1317,30.02,-139.82,143.01,-1.36
8506,-1423,30.53,-140.46,143.74,-1.36
8507,-1448,30.51,-141.28,144.53,-1.36
8508,-1359,29.99,-141.88,145.01,-1.36
8509,-1196,29.25,-142.02,145,-1.37
8510,-1024,28.62,-141.73,144.6,-1.37
8511,-895,28.28,-141.19,143.99,-1.37
8512,-880,28.26,-140.55,143.36,-1.37
8513,-974,28.6,-139.97,142.86,-1.37
8514,-1140,29.26,-139.66,142.69,-1.36
8515,-1315,30.03,-139.82,143.01,-1.36
8516,-1425,30.54,-140.46,143.74,-1.36
8517,-1447,30.52,-141.28,144.54,-1.36
8518,-1364,30,-141.89,145.02,-1.36
8519,-1198,29.26,-142.03,145.01,-1.37
8520,-1024,28.63,-141.74,144.6,-1.37
8521,-895,28.28,-141.2,144,-1.37
8522,-883,28.27,-140.55,143.37,-1.37
8523,-974,28.61,-139.97,142.86,-1.37
8524,-1139,29.27,-139.66,142.7,-1.36
8525,-1315,30.04,-139.83,143.02,-1.36
8526,-1425,30.54,-140.47,143.75,-1.36
8527,-1449,30.52,-141.29,144.55,-1.36
8528,-1362,30,-141.89,145.03,-1.36
8529,-1199,29.27,-142.03,145.02,-1.37
8530,-1026,28.64,-141.75,144.61,-1.37
8531,-896,28.29,-141.2,144.01,-1.37
8532,-882,28.27,-140.56,143.37,-1.37
8533,-974,28.61,-139.98,142.87,-1.37
8534,-1141,29.28,-139.67,142.7,-1.36
8535,-1316,30.04,-139.83,143.02,-1.36
8536,-1423,30.55,-140.47,143.75,-1.36
8537,-1447,30.53,-141.29,144.55,-1.36
8538,-1359,30.01,-141.89,145.03,-1.36
8539,-1198,29.27,-142.03,145.02,-1.37
8540,-1024,28.64,-141.75,144.61,-1.37
8541,-895,28.3,-141.2,144.01,-1.37
8542,-884,28.28,-140.56,143.38,-1.37
8543,-976,28.62,-139.97,142.87,-1.37
8544,-1138,29.28,-139.67,142.7,-1.36
8545,-1316,30.05,-139.83,143.03,-1.36
8546,-1423,30.56,-140.47,143.75,-1.36
8547,-1448,30.54,-141.29,144.55,-1.36
8548,-1361,30.02,-141.89,145.03,-1.36
8549,-1196,29.28,-142.04,145.02,-1.37
8550,-1026,28.65,-141.75,144.61,-1.37
8551,-896,28.3,-141.2,144.01,-1.37
8552,-883,28.28,-140.56,143.38,-1.37
8553,-975,28.63,-139.98,142.87,-1.37
8554,-1138,29.29,-139.67,142.71,-1.36
8555,-1317,30.06,-139.84,143.03,-1.36
8556,-1423,30.56,-140.47,143.76,-1.36
8557,-1447,30.54,-141.29,144.56,-1.36
8558,-1362,30.02,-141.89,145.04,-1.36
8559,-1198,29.29,-142.04,145.03,-1.37
8560,-1024,28.66,-141.75,144.62,-1.37
8561,-896,28.31,-141.21,144.02,-1.37
8562,-884,28.29,-140.56,143.38,-1.37
8563,-975,28.63,-139.98,142.88,-1.37
8564,-1140,29.3,-139.67,142.71,-1.36
8565,-1314,30.06,-139.84,143.03,-1.36
8566,-1425,30.57,-140.47,143.76,-1.36
8567,-1449,30.55,-141.29,144.56,-1.36
8568,-1361,30.03,-141.9,145.04,-1.36
8569,-1197,29.3,-142.04,145.03,-1.37
8570,-1024,28.67,-141.75,144.62,-1.37
8571,-895,28.32,-141.21,144.02,-1.37
8572,-883,28.3,-140.57,143.39,-1.37
8573,-974,28.64,-139.98,142.88,-1.37
8574,-1140,29.3,-139.67,142.71,-1.36
8575,-1316,30.07,-139.84,143.04,-1.36
8576,-1424,30.58,-140.48,143.77,-1.36
8577,-1448,30.56,-141.3,144.56,-1.36
8578,-1361,30.04,-141.9,145.05,-1.36
8579,-1197,29.3,-142.04,145.03,-1.37
8580,-1025,28.67,-141.76,144.63,-1.37
8581,-894,28.32,-141.21,144.02,-1.37
8582,-883,28.31,-140.57,143.39,-1.37
8583,-975,28.65,-139.99,142.89,-1.37
8584,-1140,29.31,-139.68,142.72,-1.36
8585,-1316,30.08,-139.84,143.04,-1.36
8586,-1423,30.59,-140.48,143.77,-1.36
8587,-1449,30.57,-141.3,144.57,-1.36
8588,-1361,30.05,-141.9,145.05,-1.36
8589,-1197,29.31,-142.05,145.04,-1.37
8590,-1023,28.68,-141.76,144.63,-1.37
8591,-896,28.33,-141.21,144.03,-1.37
8592,-882,28.32,-140.57,143.4,-1.37
8593,-974,28.66,-139.99,142.89,-1.37
8594,-1139,29.32,-139.68,142.72,-1.36
8595,-1316,30.09,-139.85,143.05,-1.36
8596,-1425,30.59,-140.48,143.78,-1.36
8597,-1448,30.57,-141.31,144.58,-1.36
8598,-1361,30.05,-141.91,145.06,-1.36
8599,-1198,29.32,-142.05,145.05,-1.37
8600,-1024,28.69,-141.76,144.64,-1.37
8601,-895,28.34,-141.22,144.04,-1.37
8602,-883,28.32,-140.58,143.4,-1.37
8603,-975,28.66,-139.99,142.9,-1.37
8604,-1140,29.33,-139.68,142.73,-1.36
8605,-1317,30.1,-139.85,143.05,-1.36
8606,-1424,30.6,-140.49,143.78,-1.36
8607,-1448,30.58,-141.31,144.58,-1.36
8608,-1360,30.06,-141.91,145.06,-1.36
8609,-1197,29.33,-142.05,145.05,-1.37
8610,-1022,28.7,-141.77,144.64,-1.37
8611,-895,28.35,-141.22,144.04,-1.37
8612,-883,28.33,-140.58,143.41,-1.37
8613,-974,28.67,-140,142.9,-1.37
8614,-1140,29.34,-139.69,142.73,-1.36
8615,-1315,30.1,-139.85,143.06,-1.36
8616,-1423,30.61,-140.49,143.79,-1.36
8617,-1449,30.59,-141.31,144.58,-1.36
8618,-1360,30.07,-141.91,145.06,-1.36
8619,-1198,29.34,-142.06,145.05,-1.37
8620,-1025,28.71,-141.77,144.65,-1.37
8621,-894,28.36,-141.23,144.04,-1.37
8622,-881,28.34,-140.58,143.41,-1.37
8623,-974,28.68,-140,142.91,-1.37
8624,-1140,29.34,-139.69,142.74,-1.36
8625,-1316,30.11,-139.86,143.06,-1.36
8626,-1424,30.62,-140.49,143.79,-1.36
8627,-1447,30.6,-141.32,144.59,-1.36
8628,-1361,30.08,-141.92,145.07,-1.36
8629,-1198,29.34,-142.06,145.06,-1.37
8630,-1024,28.71,-141.77,144.65,-1.37
8631,-896,28.36,-141.23,144.05,-1.37
8632,-883,28.35,-140.59,143.41,-1.37
8633,-976,28.69,-140,142.91,-1.37
8634,-1141,29.35,-139.69,142.74,-1.36
8635,-1316,30.12,-139.86,143.07,-1.36
8636,-1425,30.63,-140.5,143.8,-1.36
8637,-1447,30.61,-141.32,144.59,-1.36
8638,-1360,30.09,-141.92,145.07,-1.36
8639,-1196,29.35,-142.06,145.06,-1.37
8640,-1025,28.72,-141.77,144.65,-1.37
8641,-894,28.37,-141.23,144.05,-1.37
8642,-882,28.36,-140.59,143.42,-1.37
8643,-974,28.7,-140,142.92,-1.37
8644,-1141,29.36,-139.7,142.75,-1.36
8645,-1315,30.13,-139.86,143.07,-1.36
8646,-1424,30.64,-140.5,143.8,-1.36
8647,-1447,30.62,-141.32,144.6,-1.36
8648,-1361,30.09,-141.92,145.08,-1.36
8649,-1198,29.36,-142.07,145.07,-1.37
8650,-1023,28.73,-141.78,144.66,-1.37
8651,-895,28.38,-141.23,144.06,-1.37
8652,-883,28.36,-140.59,143.42,-1.37
8653,-975,28.71,-140.01,142.92,-1.37
8654,-1141,29.37,-139.7,142.75,-1.36
8655,-1315,30.14,-139.86,143.07,-1.36
8656,-1424,30.64,-140.5,143.8,-1.36
8657,-1448,30.62,-141.32,144.6,-1.36
8658,-1360,30.1,-141.92,145.08,-1.36
8659,-1197,29.37,-142.07,145.07,-1.37
8660,-1025,28.74,-141.78,144.66,-1.37
8661,-895,28.39,-141.23,144.06,-1.37
8662,-882,28.37,-140.59,143.43,-1.37
8663,-974,28.71,-140.01,142.92,-1.37
8664,-1140,29.38,-139.7,142.76,-1.36
8665,-1318,30.15,-139.87,143.08,-1.36
8666,-1422,30.65,-140.5,143.81,-1.36
8667,-1446,30.63,-141.32,144.6,-1.36
8668,-1363,30.11,-141.93,145.09,-1.36
8669,-1200,29.37,-142.07,145.08,-1.37
8670,-1025,28.74,-141.78,144.67,-1.37
8671,-895,28.4,-141.24,144.06,-1.37
8672,-883,28.38,-140.59,143.43,-1.37
8673,-975,28.72,-140.01,142.93,-1.37
8674,-1140,29.38,-139.7,142.76,-1.36
8675,-1314,30.15,-139.87,143.08,-1.36
8676,-1425,30.66,-140.51,143.81,-1.36
8677,-1449,30.64,-141.33,144.61,-1.36
8678,-1362,30.11,-141.93,145.09,-1.36
8679,-1199,29.38,-142.07,145.08,-1.37
8680,-1024,28.75,-141.79,144.67,-1.37
8681,-897,28.4,-141.24,144.07,-1.37
8682,-882,28.38,-140.6,143.43,-1.37
8683,-974,28.72,-140.02,142.93,-1.37
8684,-1141,29.39,-139.71,142.76,-1.36
8685,-1316,30.16,-139.87,143.09,-1.36
8686,-1425,30.66,-140.51,143.82,-1.36
8687,-1447,30.64,-141.33,144.61,-1.36
8688,-1360,30.12,-141.93,145.09,-1.36
8689,-1198,29.39,-142.08,145.08,-1.37
8690,-1023,28.76,-141.79,144.68,-1.37
8691,-894,28.41,-141.25,144.07,-1.37
8692,-882,28.39,-140.6,143.44,-1.37
8693,-974,28.73,-140.02,142.94,-1.37
8694,-1141,29.4,-139.71,142.77,-1.36
8695,-1315,30.16,-139.88,143.09,-1.36
8696,-1423,30.67,-140.51,143.82,-1.36
8697,-1449,30.65,-141.33,144.62,-1.36
8698,-1361,30.13,-141.94,145.1,-1.36
8699,-1198,29.39,-142.08,145.09,-1.37
8700,-1024,28.76,-141.79,144.68,-1.37
8701,-895,28.42,-141.25,144.08,-1.37
8702,-883,28.4,-140.61,143.44,-1.37
8703,-975,28.74,-140.02,142.94,-1.37
8704,-1139,29.4,-139.71,142.77,-1.36
8705,-1317,30.17,-139.88,143.1,-1.36
8706,-1424,30.68,-140.52,143.83,-1.36
8707,-1448,30.66,-141.34,144.62,-1.36
8708,-1361,30.14,-141.94,145.1,-1.36
8709,-1196,29.4,-142.08,145.09,-1.37
8710,-1025,28.77,-141.8,144.68,-1.37
8711,-895,28.42,-141.25,144.08,-1.37
8712,-883,28.41,-140.61,143.45,-1.37
8713,-976,28.75,-140.02,142.94,-1.37
8714,-1140,29.41,-139.71,142.78,-1.36
8715,-1315,30.18,-139.88,143.1,-1.36
8716,-1424,30.69,-140.52,143.83,-1.36
8717,-1447,30.67,-141.34,144.63,-1.36
8718,-1361,30.14,-141.94,145.11,-1.36
8719,-1197,29.41,-142.08,145.1,-1.37
8720,-1024,28.78,-141.8,144.69,-1.37
8721,-895,28.43,-141.25,144.09,-1.37
8722,-881,28.41,-140.61,143.45,-1.37
8723,-975,28.76,-140.03,142.95,-1.37
8724,-1140,29.42,-139.72,142.78,-1.36
8725,-1317,30.19,-139.89,143.11,-1.36
8726,-1425,30.69,-140.52,143.84,-1.36
8727,-1447,30.67,-141.34,144.63,-1.36
8728,-1359,30.15,-141.94,145.11,-1.36
8729,-1198,29.42,-142.09,145.1,-1.37
8730,-1025,28.79,-141.8,144.69,-1.37
8731,-895,28.44,-141.26,144.09,-1.37
8732,-881,28.42,-140.61,143.46,-1.37
8733,-976,28.76,-140.03,142.95,-1.37
8734,-1141,29.43,-139.72,142.79,-1.36
8735,-1316,30.2,-139.89,143.11,-1.36
8736,-1424,30.7,-140.52,143.84,-1.36
8737,-1448,30.68,-141.34,144.64,-1.36
8738,-1360,30.16,-141.95,145.12,-1.36
8739,-1196,29.43,-142.09,145.11,-1.37
