Samp,Signal,I,Q,R,Phi,,,,
8153,-680,-291.96,-57.06,297.48,-2.95,,,,
8154,-541,-291.45,-56.92,296.96,-2.95,,,,
8155,-625,-290.89,-57,296.43,-2.95,,,,
8156,-902,-290.38,-57.42,296,-2.95,,,,
8157,-1205,-290.2,-58.14,295.96,-2.94,,,,
8158,-1559,-290.59,-58.9,296.5,-2.94,,,,
8159,-1837,-291.5,-59.22,297.46,-2.94,,,,
8160,-1701,-292.34,-58.85,298.2,-2.94,,,,
8161,-1419,-292.68,-58.09,298.39,-2.95,,,,
8162,-1054,-292.49,-57.4,298.07,-2.95,,,,
8163,-726,-292.04,-56.99,297.55,-2.95,,,,
8164,-584,-291.51,-56.84,297,-2.95,,,,
8165,-602,-290.97,-56.92,296.48,-2.95,,,,
8166,-921,-290.44,-57.36,296.05,-2.95,,,,
8167,-1292,-290.26,-58.13,296.03,-2.94,,,,
8168,-1502,-290.63,-58.86,296.53,-2.94,,,,
8169,-1790,-291.52,-59.17,297.46,-2.94,,,,
8170,-1690,-292.35,-58.8,298.2,-2.94,,,,
8171,-1415,-292.69,-58.05,298.39,-2.95,,,,
8172,-1053,-292.5,-57.35,298.07,-2.95,,,,
8173,-712,-292.06,-56.95,297.56,-2.95,,,,
8174,-585,-291.52,-56.8,297,-2.95,,,,
8175,-660,-290.94,-56.89,296.46,-2.95,,,,
8176,-927,-290.42,-57.33,296.02,-2.95,,,,
8177,-1299,-290.24,-58.11,296,-2.94,,,,
8178,-1494,-290.61,-58.83,296.5,-2.94,,,,
8179,-1687,-291.43,-59.12,297.37,-2.94,,,,
8180,-1729,-292.28,-58.75,298.13,-2.94,,,,
8181,-1438,-292.63,-57.98,298.32,-2.95,,,,
8182,-1080,-292.45,-57.27,298,-2.95,,,,
8183,-750,-291.98,-56.85,297.47,-2.95,,,,
8184,-604,-291.44,-56.7,296.9,-2.95,,,,
8185,-677,-290.85,-56.79,296.35,-2.95,,,,
8186,-958,-290.32,-57.24,295.91,-2.95,,,,
8187,-1321,-290.13,-58.04,295.88,-2.94,,,,
8188,-1508,-290.51,-58.77,296.39,-2.94,,,,
8189,-1696,-291.34,-59.06,297.27,-2.94,,,,
8190,-1741,-292.2,-58.68,298.03,-2.94,,,,
8191,-1459,-292.55,-57.91,298.23,-2.95,,,,
8192,-1090,-292.37,-57.18,297.91,-2.95,,,,
8193,-756,-291.91,-56.76,297.37,-2.95,,,,
8194,-601,-291.36,-56.61,296.81,-2.95,,,,
8195,-671,-290.78,-56.71,296.26,-2.95,,,,
8196,-953,-290.24,-57.16,295.82,-2.95,,,,
8197,-1319,-290.06,-57.95,295.79,-2.94,,,,
8198,-1501,-290.43,-58.67,296.3,-2.94,,,,
8199,-1666,-291.25,-58.96,297.16,-2.94,,,,
8200,-1742,-292.1,-58.59,297.92,-2.94,,,,
8201,-1461,-292.46,-57.81,298.12,-2.95,,,,
8202,-1091,-292.28,-57.09,297.8,-2.95,,,,
8203,-757,-291.81,-56.66,297.26,-2.95,,,,
8204,-599,-291.27,-56.51,296.7,-2.95,,,,
8205,-672,-290.69,-56.61,296.15,-2.95,,,,
8206,-952,-290.15,-57.06,295.71,-2.95,,,,
8207,-1322,-289.97,-57.85,295.69,-2.94,,,,
8208,-1501,-290.34,-58.58,296.19,-2.94,,,,
8209,-1661,-291.15,-58.86,297.04,-2.94,,,,
8210,-1743,-292.01,-58.49,297.81,-2.94,,,,
8211,-1460,-292.37,-57.71,298.01,-2.95,,,,
8212,-1090,-292.18,-56.99,297.69,-2.95,,,,
8213,-758,-291.72,-56.57,297.15,-2.95,,,,
8214,-600,-291.18,-56.41,296.59,-2.95,,,,
8215,-673,-290.59,-56.51,296.04,-2.95,,,,
8216,-953,-290.06,-56.96,295.6,-2.95,,,,
8217,-1319,-289.88,-57.75,295.57,-2.94,,,,
8218,-1504,-290.25,-58.48,296.08,-2.94,,,,
8219,-1661,-291.06,-58.76,296.93,-2.94,,,,
8220,-1740,-291.92,-58.39,297.7,-2.94,,,,
8221,-1460,-292.27,-57.61,297.9,-2.95,,,,
8222,-1088,-292.09,-56.89,297.58,-2.95,,,,
8223,-755,-291.63,-56.47,297.04,-2.95,,,,
8224,-598,-291.09,-56.32,296.49,-2.95,,,,
8225,-669,-290.5,-56.42,295.93,-2.95,,,,
8226,-952,-289.97,-56.86,295.49,-2.95,,,,
8227,-1317,-289.79,-57.66,295.47,-2.95,,,,
8228,-1504,-290.16,-58.38,295.98,-2.94,,,,
8229,-1661,-290.97,-58.67,296.83,-2.94,,,,
8230,-1737,-291.83,-58.29,297.59,-2.94,,,,
8231,-1455,-292.18,-57.52,297.79,-2.95,,,,
8232,-1085,-292,-56.8,297.47,-2.95,,,,
8233,-755,-291.53,-56.38,296.94,-2.95,,,,
8234,-599,-290.99,-56.23,296.38,-2.95,,,,
8235,-671,-290.41,-56.33,295.82,-2.95,,,,
8236,-950,-289.88,-56.77,295.38,-2.95,,,,
8237,-1318,-289.7,-57.56,295.36,-2.95,,,,
8238,-1504,-290.07,-58.29,295.87,-2.94,,,,
8239,-1664,-290.88,-58.58,296.72,-2.94,,,,
8240,-1737,-291.74,-58.2,297.48,-2.94,,,,
8241,-1454,-292.09,-57.43,297.68,-2.95,,,,
8242,-1088,-291.91,-56.71,297.36,-2.95,,,,
8243,-756,-291.44,-56.29,296.83,-2.95,,,,
8244,-604,-290.9,-56.14,296.27,-2.95,,,,
8245,-689,-290.3,-56.24,295.7,-2.95,,,,
8246,-943,-289.77,-56.68,295.27,-2.95,,,,
8247,-1311,-289.59,-57.47,295.24,-2.95,,,,
8248,-1551,-289.98,-58.22,295.77,-2.94,,,,
8249,-1701,-290.82,-58.51,296.65,-2.94,,,,
8250,-1676,-291.64,-58.15,297.38,-2.94,,,,
8251,-1407,-291.97,-57.4,297.56,-2.95,,,,
8252,-1045,-291.79,-56.71,297.25,-2.95,,,,
8253,-819,-291.3,-56.26,296.68,-2.95,,,,
8254,-556,-290.79,-56.11,296.15,-2.95,,,,
8255,-635,-290.23,-56.2,295.62,-2.95,,,,
8256,-923,-289.7,-56.63,295.19,-2.95,,,,
8257,-1295,-289.52,-57.41,295.16,-2.95,,,,
8258,-1596,-289.93,-58.19,295.71,-2.94,,,,
8259,-1737,-290.78,-58.49,296.61,-2.94,,,,
8260,-1678,-291.6,-58.12,297.34,-2.94,,,,
8261,-1426,-291.95,-57.36,297.53,-2.95,,,,
8262,-1043,-291.76,-56.67,297.22,-2.95,,,,
8263,-715,-291.32,-56.27,296.7,-2.95,,,,
8264,-570,-290.79,-56.13,296.16,-2.95,,,,
8265,-638,-290.23,-56.22,295.62,-2.95,,,,
8266,-924,-289.71,-56.65,295.19,-2.95,,,,
8267,-1293,-289.52,-57.43,295.16,-2.95,,,,
8268,-1606,-289.93,-58.21,295.72,-2.94,,,,
8269,-1747,-290.8,-58.51,296.62,-2.94,,,,
8270,-1673,-291.61,-58.15,297.35,-2.94,,,,
8271,-1404,-291.95,-57.4,297.54,-2.95,,,,
8272,-1040,-291.76,-56.71,297.22,-2.95,,,,
8273,-708,-291.32,-56.31,296.71,-2.95,,,,
8274,-564,-290.8,-56.17,296.17,-2.95,,,,
8275,-635,-290.24,-56.26,295.64,-2.95,,,,
8276,-917,-289.72,-56.69,295.21,-2.95,,,,
8277,-1294,-289.54,-57.46,295.18,-2.95,,,,
8278,-1609,-289.95,-58.25,295.74,-2.94,,,,
8279,-1747,-290.81,-58.55,296.64,-2.94,,,,
8280,-1668,-291.62,-58.19,297.37,-2.94,,,,
8281,-1398,-291.96,-57.44,297.55,-2.95,,,,
8282,-1037,-291.77,-56.75,297.24,-2.95,,,,
8283,-706,-291.33,-56.36,296.73,-2.95,,,,
8284,-561,-290.81,-56.21,296.19,-2.95,,,,
8285,-633,-290.25,-56.3,295.66,-2.95,,,,
8286,-903,-289.73,-56.73,295.23,-2.95,,,,
8287,-1277,-289.55,-57.49,295.2,-2.95,,,,
8288,-1602,-289.96,-58.27,295.76,-2.94,,,,
8289,-1742,-290.82,-58.57,296.66,-2.94,,,,
8290,-1664,-291.63,-58.21,297.38,-2.94,,,,
8291,-1396,-291.96,-57.46,297.56,-2.95,,,,
8292,-1034,-291.78,-56.78,297.25,-2.95,,,,
8293,-703,-291.34,-56.39,296.74,-2.95,,,,
8294,-559,-290.82,-56.24,296.21,-2.95,,,,
8295,-632,-290.26,-56.33,295.68,-2.95,,,,
8296,-902,-289.74,-56.75,295.25,-2.95,,,,
8297,-1275,-289.56,-57.52,295.22,-2.95,,,,
8298,-1600,-289.97,-58.3,295.77,-2.94,,,,
8299,-1741,-290.83,-58.6,296.67,-2.94,,,,
8300,-1662,-291.64,-58.24,297.4,-2.94,,,,
8301,-1395,-291.97,-57.49,297.58,-2.95,,,,
8302,-1032,-291.79,-56.81,297.27,-2.95,,,,
8303,-705,-291.34,-56.41,296.76,-2.95,,,,
8304,-559,-290.83,-56.27,296.22,-2.95,,,,
8305,-631,-290.27,-56.36,295.69,-2.95,,,,
8306,-903,-289.75,-56.78,295.26,-2.95,,,,
8307,-1279,-289.57,-57.55,295.23,-2.95,,,,
8308,-1604,-289.98,-58.33,295.79,-2.94,,,,
8309,-1742,-290.84,-58.63,296.69,-2.94,,,,
8310,-1664,-291.65,-58.27,297.41,-2.94,,,,
8311,-1398,-291.98,-57.52,297.6,-2.95,,,,
8312,-1035,-291.8,-56.83,297.28,-2.95,,,,
8313,-705,-291.36,-56.44,296.77,-2.95,,,,
8314,-561,-290.84,-56.3,296.24,-2.95,,,,
8315,-633,-290.28,-56.38,295.7,-2.95,,,,
8316,-905,-289.76,-56.81,295.28,-2.95,,,,
8317,-1277,-289.58,-57.57,295.25,-2.95,,,,
8318,-1602,-289.99,-58.35,295.8,-2.94,,,,
8319,-1844,-290.91,-58.67,296.77,-2.94,,,,
8320,-1628,-291.7,-58.32,297.47,-2.94,,,,
8321,-1367,-292.02,-57.59,297.64,-2.95,,,,
8322,-1012,-291.84,-56.92,297.33,-2.95,,,,
8323,-687,-291.4,-56.53,296.83,-2.95,,,,
8324,-543,-290.89,-56.39,296.31,-2.95,,,,
8325,-617,-290.34,-56.48,295.78,-2.95,,,,
8326,-894,-289.83,-56.89,295.36,-2.95,,,,
8327,-1273,-289.65,-57.66,295.33,-2.95,,,,
8328,-1595,-290.05,-58.43,295.88,-2.94,,,,
8329,-1856,-290.98,-58.76,296.85,-2.94,,,,
8330,-1624,-291.77,-58.4,297.55,-2.94,,,,
8331,-1365,-292.09,-57.67,297.73,-2.95,,,,
8332,-1007,-291.9,-57.01,297.42,-2.95,,,,
8333,-682,-291.47,-56.62,296.92,-2.95,,,,
8334,-538,-290.96,-56.48,296.4,-2.95,,,,
8335,-616,-290.41,-56.57,295.87,-2.95,,,,
8336,-902,-289.9,-56.99,295.45,-2.95,,,,
8337,-1277,-289.72,-57.76,295.42,-2.94,,,,
8338,-1598,-290.12,-58.53,295.97,-2.94,,,,
8339,-1868,-291.06,-58.86,296.95,-2.94,,,,
8340,-1627,-291.85,-58.5,297.65,-2.94,,,,
8341,-1367,-292.17,-57.77,297.83,-2.95,,,,
8342,-1009,-291.98,-57.1,297.52,-2.95,,,,
8343,-683,-291.55,-56.72,297.02,-2.95,,,,
8344,-540,-291.04,-56.58,296.49,-2.95,,,,
8345,-616,-290.49,-56.66,295.97,-2.95,,,,
8346,-904,-289.98,-57.09,295.54,-2.95,,,,
8347,-1279,-289.79,-57.86,295.51,-2.94,,,,
8348,-1599,-290.2,-58.63,296.07,-2.94,,,,
8349,-1868,-291.14,-58.96,297.05,-2.94,,,,
8350,-1628,-291.93,-58.6,297.75,-2.94,,,,
8351,-1367,-292.25,-57.87,297.92,-2.95,,,,
8352,-1009,-292.06,-57.2,297.61,-2.95,,,,
8353,-683,-291.63,-56.82,297.11,-2.95,,,,
8354,-541,-291.12,-56.68,296.59,-2.95,,,,
8355,-616,-290.57,-56.76,296.06,-2.95,,,,
8356,-904,-290.05,-57.19,295.64,-2.95,,,,
8357,-1279,-289.87,-57.95,295.61,-2.94,,,,
8358,-1599,-290.28,-58.73,296.16,-2.94,,,,
8359,-1814,-291.18,-59.04,297.11,-2.94,,,,
8360,-1665,-291.99,-58.68,297.83,-2.94,,,,
8361,-1394,-292.33,-57.94,298.01,-2.95,,,,
8362,-1028,-292.14,-57.26,297.7,-2.95,,,,
8363,-693,-291.7,-56.87,297.19,-2.95,,,,
8364,-546,-291.19,-56.73,296.67,-2.95,,,,
8365,-620,-290.64,-56.81,296.14,-2.95,,,,
8366,-904,-290.12,-57.24,295.71,-2.95,,,,
8367,-1279,-289.94,-58,295.69,-2.94,,,,
8368,-1601,-290.35,-58.78,296.24,-2.94,,,,
8369,-1768,-291.22,-59.09,297.16,-2.94,,,,
8370,-1653,-292.03,-58.73,297.88,-2.94,,,,
8371,-1386,-292.36,-57.99,298.05,-2.95,,,,
8372,-1022,-292.17,-57.31,297.74,-2.95,,,,
8373,-693,-291.73,-56.92,297.23,-2.95,,,,
8374,-544,-291.23,-56.78,296.71,-2.95,,,,
8375,-619,-290.67,-56.86,296.18,-2.95,,,,
8376,-905,-290.16,-57.29,295.76,-2.95,,,,
8377,-1278,-289.97,-58.05,295.73,-2.94,,,,
8378,-1601,-290.38,-58.83,296.28,-2.94,,,,
8379,-1752,-291.25,-59.13,297.19,-2.94,,,,
8380,-1652,-292.05,-58.78,297.91,-2.94,,,,
8381,-1384,-292.38,-58.04,298.08,-2.95,,,,
8382,-1020,-292.19,-57.36,297.77,-2.95,,,,
8383,-686,-291.76,-56.97,297.27,-2.95,,,,
8384,-543,-291.25,-56.83,296.74,-2.95,,,,
8385,-621,-290.7,-56.92,296.22,-2.95,,,,
8386,-904,-290.18,-57.34,295.79,-2.95,,,,
8387,-1283,-290,-58.11,295.76,-2.94,,,,
8388,-1527,-290.38,-58.85,296.28,-2.94,,,,
8389,-1697,-291.21,-59.14,297.16,-2.94,,,,
8390,-1723,-292.06,-58.77,297.91,-2.94,,,,
8391,-1439,-292.41,-58,298.1,-2.95,,,,
8392,-1066,-292.22,-57.3,297.79,-2.95,,,,
8393,-737,-291.77,-56.89,297.26,-2.95,,,,
8394,-593,-291.23,-56.74,296.7,-2.95,,,,
8395,-659,-290.65,-56.83,296.15,-2.95,,,,
8396,-926,-290.13,-57.26,295.72,-2.95,,,,
8397,-1264,-289.94,-58.02,295.69,-2.94,,,,
8398,-1504,-290.32,-58.75,296.2,-2.94,,,,
8399,-1662,-291.13,-59.03,297.05,-2.94,,,,
8400,-1723,-291.98,-58.66,297.81,-2.94,,,,
8401,-1441,-292.32,-57.89,298,-2.95,,,,
8402,-1072,-292.14,-57.18,297.68,-2.95,,,,
8403,-743,-291.68,-56.77,297.16,-2.95,,,,
8404,-597,-291.14,-56.62,296.6,-2.95,,,,
8405,-656,-290.57,-56.71,296.05,-2.95,,,,
8406,-936,-290.04,-57.15,295.62,-2.95,,,,
8407,-1306,-289.86,-57.94,295.59,-2.94,,,,
8408,-1499,-290.23,-58.66,296.1,-2.94,,,,
8409,-1674,-291.05,-58.95,296.96,-2.94,,,,
8410,-1615,-291.83,-58.6,297.65,-2.94,,,,
8411,-1357,-292.15,-57.87,297.82,-2.95,,,,
8412,-1004,-291.96,-57.2,297.51,-2.95,,,,
8413,-684,-291.53,-56.82,297.01,-2.95,,,,
8414,-545,-291.02,-56.68,296.49,-2.95,,,,
8415,-621,-290.46,-56.76,295.96,-2.95,,,,
8416,-907,-289.95,-57.19,295.53,-2.95,,,,
8417,-1281,-289.76,-57.96,295.5,-2.94,,,,
8418,-1591,-290.17,-58.73,296.05,-2.94,,,,
8419,-1730,-291.02,-59.03,296.95,-2.94,,,,
8420,-1790,-291.91,-58.64,297.74,-2.94,,,,
8421,-1479,-292.27,-57.86,297.94,-2.95,,,,
8422,-1107,-292.09,-57.12,297.62,-2.95,,,,
8423,-771,-291.62,-56.7,297.08,-2.95,,,,
8424,-609,-291.07,-56.54,296.51,-2.95,,,,
8425,-680,-290.48,-56.64,295.95,-2.95,,,,
8426,-962,-289.95,-57.09,295.51,-2.95,,,,
8427,-1329,-289.76,-57.89,295.49,-2.94,,,,
8428,-1515,-290.14,-58.63,296,-2.94,,,,
8429,-1671,-290.96,-58.91,296.86,-2.94,,,,
8430,-1736,-291.81,-58.54,297.62,-2.94,,,,
8431,-1455,-292.16,-57.76,297.82,-2.95,,,,
8432,-1076,-291.98,-57.05,297.5,-2.95,,,,
8433,-742,-291.52,-56.64,296.97,-2.95,,,,
8434,-586,-290.99,-56.49,296.42,-2.95,,,,
8435,-651,-290.42,-56.58,295.88,-2.95,,,,
8436,-935,-289.89,-57.02,295.45,-2.95,,,,
8437,-1404,-289.71,-57.86,295.43,-2.94,,,,
8438,-1578,-290.11,-58.63,295.98,-2.94,,,,
8439,-1723,-290.96,-58.93,296.86,-2.94,,,,
8440,-1687,-291.78,-58.56,297.6,-2.94,,,,
8441,-1417,-292.12,-57.81,297.79,-2.95,,,,
8442,-1054,-291.94,-57.11,297.47,-2.95,,,,
8443,-719,-291.49,-56.71,296.95,-2.95,,,,
8444,-570,-290.97,-56.56,296.41,-2.95,,,,
8445,-659,-290.39,-56.65,295.86,-2.95,,,,
8446,-925,-289.87,-57.09,295.43,-2.95,,,,
8447,-1299,-289.68,-57.87,295.41,-2.94,,,,
8448,-1613,-290.1,-58.65,295.97,-2.94,,,,
8449,-1752,-290.96,-58.95,296.87,-2.94,,,,
8450,-1691,-291.79,-58.59,297.61,-2.94,,,,
8451,-1416,-292.13,-57.83,297.8,-2.95,,,,
8452,-1045,-291.94,-57.14,297.48,-2.95,,,,
8453,-723,-291.49,-56.74,296.96,-2.95,,,,
8454,-559,-290.98,-56.59,296.43,-2.95,,,,
8455,-632,-290.42,-56.68,295.9,-2.95,,,,
8456,-916,-289.9,-57.11,295.47,-2.95,,,,
8457,-1287,-289.71,-57.88,295.44,-2.94,,,,
8458,-1604,-290.13,-58.66,296,-2.94,,,,
8459,-1745,-290.99,-58.96,296.9,-2.94,,,,
8460,-1670,-291.8,-58.6,297.63,-2.94,,,,
8461,-1410,-292.14,-57.85,297.81,-2.95,,,,
8462,-1032,-291.95,-57.16,297.5,-2.95,,,,
8463,-699,-291.51,-56.77,296.99,-2.95,,,,
8464,-550,-291,-56.63,296.46,-2.95,,,,
8465,-622,-290.45,-56.71,295.93,-2.95,,,,
8466,-905,-289.93,-57.14,295.51,-2.95,,,,
8467,-1282,-289.75,-57.91,295.48,-2.94,,,,
8468,-1599,-290.16,-58.68,296.03,-2.94,,,,
8469,-1745,-291.02,-58.99,296.93,-2.94,,,,
8470,-1658,-291.82,-58.63,297.65,-2.94,,,,
8471,-1393,-292.15,-57.88,297.83,-2.95,,,,
8472,-1028,-291.97,-57.2,297.52,-2.95,,,,
8473,-693,-291.53,-56.81,297.02,-2.95,,,,
8474,-539,-291.03,-56.67,296.49,-2.95,,,,
8475,-620,-290.47,-56.76,295.97,-2.95,,,,
8476,-884,-289.97,-57.17,295.55,-2.95,,,,
8477,-1272,-289.78,-57.93,295.52,-2.94,,,,
8478,-1589,-290.19,-58.7,296.07,-2.94,,,,
8479,-1743,-291.05,-59.01,296.97,-2.94,,,,
8480,-1658,-291.85,-58.65,297.69,-2.94,,,,
8481,-1391,-292.18,-57.9,297.87,-2.95,,,,
8482,-1023,-292,-57.22,297.56,-2.95,,,,
8483,-689,-291.56,-56.84,297.05,-2.95,,,,
8484,-542,-291.06,-56.7,296.53,-2.95,,,,
8485,-614,-290.51,-56.78,296,-2.95,,,,
8486,-889,-290,-57.2,295.58,-2.95,,,,
8487,-1268,-289.81,-57.96,295.55,-2.94,,,,
8488,-1594,-290.22,-58.73,296.1,-2.94,,,,
8489,-1734,-291.07,-59.03,297,-2.94,,,,
8490,-1659,-291.88,-58.67,297.72,-2.94,,,,
8491,-1389,-292.21,-57.93,297.9,-2.95,,,,
8492,-1022,-292.03,-57.25,297.59,-2.95,,,,
8493,-689,-291.59,-56.86,297.08,-2.95,,,,
8494,-541,-291.08,-56.72,296.56,-2.95,,,,
8495,-618,-290.53,-56.81,296.03,-2.95,,,,
8496,-891,-290.02,-57.22,295.61,-2.95,,,,
8497,-1266,-289.84,-57.98,295.58,-2.94,,,,
8498,-1594,-290.24,-58.76,296.13,-2.94,,,,
8499,-1822,-291.15,-59.07,297.08,-2.94,,,,
8500,-1622,-291.94,-58.72,297.78,-2.94,,,,
8501,-1361,-292.26,-57.99,297.95,-2.95,,,,
8502,-1004,-292.07,-57.33,297.65,-2.95,,,,
8503,-681,-291.64,-56.94,297.14,-2.95,,,,
8504,-540,-291.13,-56.8,296.62,-2.95,,,,
8505,-614,-290.58,-56.89,296.1,-2.95,,,,
8506,-890,-290.07,-57.3,295.68,-2.95,,,,
8507,-1268,-289.89,-58.06,295.65,-2.94,,,,
8508,-1593,-290.3,-58.84,296.2,-2.94,,,,
8509,-1830,-291.21,-59.16,297.15,-2.94,,,,
8510,-1623,-291.99,-58.8,297.85,-2.94,,,,
8511,-1365,-292.31,-58.07,298.03,-2.95,,,,
8512,-1007,-292.13,-57.4,297.72,-2.95,,,,
8513,-682,-291.69,-57.02,297.22,-2.95,,,,
8514,-540,-291.19,-56.88,296.69,-2.95,,,,
8515,-615,-290.64,-56.96,296.17,-2.95,,,,
8516,-892,-290.13,-57.38,295.75,-2.95,,,,
8517,-1269,-289.94,-58.14,295.72,-2.94,,,,
8518,-1592,-290.35,-58.91,296.27,-2.94,,,,
8519,-1859,-291.28,-59.24,297.24,-2.94,,,,
8520,-1625,-292.07,-58.89,297.94,-2.94,,,,
8521,-1361,-292.38,-58.16,298.11,-2.95,,,,
8522,-1007,-292.2,-57.49,297.8,-2.95,,,,
8523,-683,-291.77,-57.1,297.3,-2.95,,,,
8524,-541,-291.26,-56.96,296.78,-2.95,,,,
8525,-616,-290.71,-57.05,296.25,-2.95,,,,
8526,-903,-290.19,-57.47,295.83,-2.95,,,,
8527,-1279,-290.01,-58.24,295.8,-2.94,,,,
8528,-1602,-290.42,-59.02,296.35,-2.94,,,,
8529,-1871,-291.35,-59.34,297.34,-2.94,,,,
8530,-1628,-292.14,-58.99,298.04,-2.94,,,,
8531,-1366,-292.46,-58.26,298.21,-2.94,,,,
8532,-1010,-292.28,-57.59,297.9,-2.95,,,,
8533,-683,-291.85,-57.2,297.4,-2.95,,,,
8534,-540,-291.34,-57.06,296.87,-2.95,,,,
8535,-618,-290.79,-57.15,296.35,-2.95,,,,
8536,-906,-290.27,-57.57,295.92,-2.95,,,,
8537,-1279,-290.09,-58.34,295.9,-2.94,,,,
8538,-1601,-290.5,-59.11,296.45,-2.94,,,,
8539,-1872,-291.43,-59.44,297.43,-2.94,,,,
8540,-1639,-292.23,-59.09,298.14,-2.94,,,,
8541,-1376,-292.55,-58.35,298.31,-2.94,,,,
8542,-1014,-292.37,-57.68,298,-2.95,,,,
8543,-688,-291.93,-57.29,297.5,-2.95,,,,
8544,-543,-291.42,-57.15,296.97,-2.95,,,,
8545,-618,-290.87,-57.23,296.45,-2.95,,,,
8546,-905,-290.35,-57.66,296.02,-2.95,,,,
8547,-1279,-290.17,-58.42,296,-2.94,,,,
8548,-1601,-290.58,-59.2,296.55,-2.94,,,,
8549,-1872,-291.52,-59.53,297.53,-2.94,,,,
8550,-1642,-292.31,-59.17,298.24,-2.94,,,,
8551,-1376,-292.64,-58.43,298.42,-2.94,,,,
8552,-1020,-292.46,-57.76,298.1,-2.95,,,,
8553,-694,-292.02,-57.37,297.6,-2.95,,,,
8554,-553,-291.5,-57.22,297.07,-2.95,,,,
8555,-627,-290.94,-57.31,296.53,-2.95,,,,
8556,-913,-290.42,-57.74,296.11,-2.95,,,,
8557,-1287,-290.24,-58.51,296.08,-2.94,,,,
8558,-1605,-290.65,-59.29,296.64,-2.94,,,,
8559,-1762,-291.52,-59.59,297.55,-2.94,,,,
8560,-1657,-292.33,-59.23,298.27,-2.94,,,,
8561,-1388,-292.66,-58.49,298.45,-2.94,,,,
8562,-1027,-292.47,-57.81,298.13,-2.95,,,,
8563,-697,-292.03,-57.42,297.62,-2.95,,,,
8564,-557,-291.52,-57.27,297.09,-2.95,,,,
8565,-631,-290.96,-57.36,296.56,-2.95,,,,
8566,-914,-290.44,-57.79,296.13,-2.95,,,,
8567,-1281,-290.25,-58.56,296.1,-2.94,,,,
8568,-1592,-290.66,-59.33,296.65,-2.94,,,,
8569,-1738,-291.52,-59.63,297.55,-2.94,,,,
8570,-1693,-292.34,-59.26,298.29,-2.94,,,,
8571,-1426,-292.69,-58.5,298.48,-2.94,,,,
8572,-1066,-292.5,-57.8,298.16,-2.95,,,,
8573,-657,-292.08,-57.43,297.67,-2.95,,,,
8574,-626,-291.52,-57.27,297.09,-2.95,,,,
8575,-689,-290.92,-57.37,296.53,-2.95,,,,
8576,-948,-290.39,-57.81,296.09,-2.95,,,,
8577,-1313,-290.21,-58.6,296.07,-2.94,,,,
8578,-1524,-290.59,-59.34,296.59,-2.94,,,,
8579,-1678,-291.41,-59.63,297.45,-2.94,,,,
8580,-1724,-292.26,-59.25,298.2,-2.94,,,,
8581,-1405,-292.59,-58.5,298.38,-2.94,,,,
8582,-1075,-292.41,-57.79,298.06,-2.95,,,,
8583,-745,-291.95,-57.38,297.53,-2.95,,,,
8584,-602,-291.41,-57.22,296.97,-2.95,,,,
8585,-672,-290.82,-57.32,296.42,-2.95,,,,
8586,-940,-290.29,-57.76,295.98,-2.95,,,,
8587,-1306,-290.11,-58.54,295.96,-2.94,,,,
8588,-1503,-290.48,-59.27,296.47,-2.94,,,,
8589,-1663,-291.29,-59.56,297.32,-2.94,,,,
8590,-1729,-292.14,-59.18,298.08,-2.94,,,,
8591,-1447,-292.49,-58.41,298.27,-2.94,,,,
8592,-1078,-292.31,-57.7,297.95,-2.95,,,,
8593,-750,-291.85,-57.28,297.42,-2.95,,,,
8594,-608,-291.3,-57.12,296.85,-2.95,,,,
8595,-678,-290.71,-57.22,296.29,-2.95,,,,
8596,-945,-290.18,-57.66,295.86,-2.95,,,,
8597,-1306,-290,-58.45,295.83,-2.94,,,,
8598,-1501,-290.37,-59.17,296.34,-2.94,,,,
8599,-1766,-291.25,-59.48,297.26,-2.94,,,,
8600,-1694,-292.07,-59.11,298,-2.94,,,,
8601,-1422,-292.42,-58.35,298.18,-2.94,,,,
8602,-1062,-292.23,-57.65,297.86,-2.95,,,,
8603,-737,-291.78,-57.24,297.34,-2.95,,,,
8604,-598,-291.24,-57.09,296.78,-2.95,,,,
8605,-667,-290.65,-57.18,296.23,-2.95,,,,
8606,-954,-290.12,-57.63,295.79,-2.95,,,,
8607,-1321,-289.94,-58.42,295.77,-2.94,,,,
8608,-1504,-290.31,-59.15,296.28,-2.94,,,,
8609,-1787,-291.2,-59.46,297.21,-2.94,,,,
8610,-1703,-292.03,-59.09,297.95,-2.94,,,,
8611,-1427,-292.37,-58.33,298.14,-2.94,,,,
8612,-1067,-292.19,-57.62,297.82,-2.95,,,,
8613,-749,-291.73,-57.21,297.29,-2.95,,,,
8614,-601,-291.19,-57.05,296.72,-2.95,,,,
8615,-672,-290.6,-57.15,296.17,-2.95,,,,
8616,-952,-290.07,-57.6,295.73,-2.95,,,,
8617,-1322,-289.89,-58.39,295.71,-2.94,,,,
8618,-1584,-290.29,-59.16,296.26,-2.94,,,,
8619,-1857,-291.22,-59.48,297.23,-2.94,,,,
8620,-1658,-292.03,-59.12,297.95,-2.94,,,,
8621,-1489,-292.39,-58.33,298.15,-2.94,,,,
8622,-1022,-292.21,-57.65,297.84,-2.95,,,,
8623,-702,-291.76,-57.26,297.33,-2.95,,,,
8624,-562,-291.25,-57.11,296.79,-2.95,,,,
8625,-639,-290.68,-57.2,296.26,-2.95,,,,
