Samp,Signal,I,Q,R,Phi
2536,-1377,115.22,-21.64,117.24,-0.19
2537,-1222,115.15,-22.4,117.31,-0.19
2538,-1044,114.69,-22.92,116.96,-0.2
2539,-903,114.08,-23.08,116.39,-0.2
2540,-879,113.48,-22.89,115.77,-0.2
2541,-949,113.06,-22.39,115.26,-0.2
2542,-1113,112.99,-21.68,115.05,-0.19
2543,-1295,113.4,-21.01,115.33,-0.18
2544,-1413,114.17,-20.72,116.04,-0.18
2545,-1452,114.97,-20.99,116.87,-0.18
2546,-1379,115.4,-21.68,117.42,-0.19
2547,-1222,115.33,-22.43,117.49,-0.19
2548,-1043,114.87,-22.95,117.14,-0.2
2549,-902,114.26,-23.11,116.58,-0.2
2550,-879,113.67,-22.92,115.96,-0.2
2551,-950,113.24,-22.43,115.44,-0.2
2552,-1112,113.17,-21.71,115.24,-0.19
2553,-1294,113.58,-21.04,115.51,-0.18
2554,-1415,114.35,-20.76,116.22,-0.18
2555,-1451,115.15,-21.02,117.05,-0.18
2556,-1377,115.59,-21.71,117.61,-0.19
2557,-1221,115.51,-22.46,117.68,-0.19
2558,-1044,115.05,-22.98,117.33,-0.2
2559,-903,114.44,-23.14,116.76,-0.2
2560,-880,113.85,-22.96,116.14,-0.2
2561,-949,113.42,-22.46,115.63,-0.2
2562,-1113,113.35,-21.75,115.42,-0.19
2563,-1295,113.76,-21.07,115.69,-0.18
2564,-1415,114.53,-20.79,116.4,-0.18
2565,-1451,115.33,-21.05,117.23,-0.18
2566,-1379,115.76,-21.74,117.79,-0.19
2567,-1221,115.69,-22.5,117.86,-0.19
2568,-1044,115.23,-23.01,117.51,-0.2
2569,-903,114.62,-23.17,116.94,-0.2
2570,-879,114.02,-22.99,116.32,-0.2
2571,-950,113.6,-22.49,115.81,-0.2
2572,-1115,113.53,-21.78,115.6,-0.19
2573,-1295,113.94,-21.1,115.88,-0.18
2574,-1415,114.71,-20.82,116.58,-0.18
2575,-1452,115.51,-21.09,117.42,-0.18
2576,-1377,115.94,-21.77,117.97,-0.19
2577,-1222,115.87,-22.53,118.04,-0.19
2578,-1045,115.41,-23.04,117.69,-0.2
2579,-904,114.8,-23.2,117.12,-0.2
2580,-881,114.2,-23.02,116.5,-0.2
2581,-948,113.78,-22.52,115.99,-0.2
2582,-1114,113.71,-21.81,115.78,-0.19
2583,-1294,114.11,-21.14,116.05,-0.18
2584,-1414,114.89,-20.85,116.76,-0.18
2585,-1452,115.68,-21.12,117.59,-0.18
2586,-1378,116.12,-21.8,118.15,-0.19
2587,-1222,116.04,-22.56,118.22,-0.19
2588,-1044,115.59,-23.07,117.87,-0.2
2589,-902,114.97,-23.24,117.3,-0.2
2590,-880,114.38,-23.05,116.68,-0.2
2591,-950,113.95,-22.55,116.16,-0.2
2592,-1113,113.88,-21.84,115.96,-0.19
2593,-1294,114.29,-21.17,116.23,-0.18
2594,-1413,115.06,-20.88,116.94,-0.18
2595,-1451,115.86,-21.15,117.77,-0.18
2596,-1377,116.29,-21.84,118.32,-0.19
2597,-1219,116.22,-22.59,118.39,-0.19
2598,-1044,115.76,-23.1,118.04,-0.2
2599,-904,115.15,-23.26,117.47,-0.2
2600,-879,114.55,-23.08,116.85,-0.2
2601,-949,114.13,-22.58,116.34,-0.2
2602,-1113,114.06,-21.87,116.13,-0.19
2603,-1294,114.46,-21.2,116.41,-0.18
2604,-1414,115.23,-20.91,117.12,-0.18
2605,-1450,116.03,-21.18,117.95,-0.18
2606,-1378,116.46,-21.87,118.5,-0.19
2607,-1222,116.39,-22.62,118.57,-0.19
2608,-1042,115.93,-23.13,118.22,-0.2
2609,-903,115.32,-23.3,117.65,-0.2
2610,-880,114.72,-23.11,117.03,-0.2
2611,-949,114.3,-22.61,116.52,-0.2
2612,-1114,114.23,-21.9,116.31,-0.19
2613,-1294,114.63,-21.23,116.58,-0.18
2614,-1414,115.41,-20.94,117.29,-0.18
2615,-1451,116.2,-21.21,118.12,-0.18
2616,-1378,116.64,-21.9,118.68,-0.19
2617,-1222,116.56,-22.65,118.74,-0.19
2618,-1043,116.11,-23.17,118.39,-0.2
2619,-904,115.49,-23.33,117.83,-0.2
2620,-880,114.89,-23.14,117.2,-0.2
2621,-946,114.47,-22.65,116.69,-0.2
2622,-1112,114.4,-21.93,116.49,-0.19
2623,-1295,114.81,-21.26,116.76,-0.18
2624,-1414,115.58,-20.97,117.47,-0.18
2625,-1451,116.37,-21.24,118.3,-0.18
2626,-1377,116.81,-21.93,118.85,-0.19
2627,-1220,116.74,-22.68,118.92,-0.19
2628,-1044,116.28,-23.2,118.57,-0.2
2629,-904,115.66,-23.36,118,-0.2
2630,-880,115.07,-23.17,117.38,-0.2
2631,-950,114.64,-22.68,116.86,-0.2
2632,-1113,114.57,-21.96,116.66,-0.19
2633,-1295,114.98,-21.29,116.93,-0.18
2634,-1415,115.75,-21,117.64,-0.18
2635,-1453,116.55,-21.27,118.47,-0.18
2636,-1380,116.98,-21.96,119.03,-0.19
2637,-1220,116.91,-22.71,119.09,-0.19
2638,-1043,116.45,-23.23,118.74,-0.2
2639,-903,115.84,-23.39,118.17,-0.2
2640,-879,115.24,-23.2,117.55,-0.2
2641,-949,114.82,-22.71,117.04,-0.2
2642,-1113,114.74,-21.99,116.83,-0.19
2643,-1293,115.15,-21.32,117.11,-0.18
2644,-1415,115.92,-21.03,117.82,-0.18
2645,-1450,116.72,-21.3,118.64,-0.18
2646,-1376,117.15,-21.99,119.2,-0.19
2647,-1221,117.08,-22.74,119.27,-0.19
2648,-1044,116.62,-23.26,118.91,-0.2
2649,-904,116.01,-23.42,118.35,-0.2
2650,-879,115.41,-23.23,117.72,-0.2
2651,-949,114.98,-22.74,117.21,-0.2
2652,-1115,114.91,-22.02,117,-0.19
2653,-1295,115.32,-21.35,117.28,-0.18
2654,-1414,116.09,-21.06,117.99,-0.18
2655,-1453,116.89,-21.33,118.82,-0.18
2656,-1378,117.32,-22.02,119.37,-0.19
2657,-1220,117.25,-22.77,119.44,-0.19
2658,-1043,116.79,-23.28,119.09,-0.2
2659,-904,116.18,-23.45,118.52,-0.2
2660,-880,115.58,-23.26,117.89,-0.2
2661,-948,115.15,-22.76,117.38,-0.2
2662,-1112,115.08,-22.05,117.18,-0.19
2663,-1291,115.49,-21.38,117.45,-0.18
2664,-1416,116.26,-21.09,118.16,-0.18
2665,-1447,117.05,-21.36,118.98,-0.18
2666,-1372,117.48,-22.04,119.53,-0.19
2667,-1221,117.41,-22.8,119.6,-0.19
2668,-1048,116.95,-23.32,119.25,-0.2
2669,-905,116.33,-23.48,118.68,-0.2
2670,-882,115.74,-23.29,118.06,-0.2
2671,-951,115.31,-22.79,117.54,-0.2
2672,-1107,115.24,-22.08,117.34,-0.19
2673,-1298,115.65,-21.41,117.61,-0.18
2674,-1405,116.41,-21.12,118.31,-0.18
2675,-1454,117.21,-21.39,119.14,-0.18
2676,-1380,117.64,-22.08,119.7,-0.19
2677,-1224,117.57,-22.84,119.77,-0.19
2678,-1045,117.11,-23.35,119.42,-0.2
2679,-905,116.5,-23.51,118.85,-0.2
2680,-880,115.9,-23.33,118.22,-0.2
2681,-949,115.47,-22.83,117.71,-0.2
2682,-1112,115.4,-22.12,117.5,-0.19
2683,-1294,115.81,-21.45,117.78,-0.18
2684,-1415,116.58,-21.16,118.48,-0.18
2685,-1452,117.37,-21.43,119.31,-0.18
2686,-1377,117.81,-22.11,119.87,-0.19
2687,-1221,117.73,-22.87,119.93,-0.19
2688,-1044,117.27,-23.38,119.58,-0.2
2689,-904,116.66,-23.54,119.01,-0.2
2690,-879,116.06,-23.36,118.39,-0.2
2691,-948,115.64,-22.86,117.88,-0.2
2692,-1114,115.57,-22.15,117.67,-0.19
2693,-1293,115.97,-21.48,117.94,-0.18
2694,-1413,116.74,-21.19,118.65,-0.18
2695,-1452,117.54,-21.46,119.48,-0.18
2696,-1378,117.97,-22.14,120.03,-0.19
2697,-1222,117.9,-22.9,120.1,-0.19
2698,-1044,117.44,-23.41,119.75,-0.2
2699,-904,116.82,-23.57,119.18,-0.2
2700,-880,116.23,-23.39,118.56,-0.2
2701,-949,115.8,-22.89,118.04,-0.2
2702,-1115,115.73,-22.18,117.84,-0.19
2703,-1294,116.13,-21.51,118.11,-0.18
2704,-1415,116.91,-21.22,118.82,-0.18
2705,-1452,117.7,-21.49,119.65,-0.18
2706,-1378,118.14,-22.17,120.2,-0.19
2707,-1219,118.06,-22.92,120.27,-0.19
2708,-1044,117.6,-23.44,119.92,-0.2
2709,-904,116.99,-23.6,119.34,-0.2
2710,-878,116.39,-23.42,118.72,-0.2
2711,-948,115.97,-22.92,118.21,-0.2
2712,-1113,115.89,-22.21,118,-0.19
2713,-1296,116.3,-21.53,118.28,-0.18
2714,-1414,117.07,-21.25,118.98,-0.18
2715,-1451,117.86,-21.51,119.81,-0.18
2716,-1379,118.3,-22.2,120.36,-0.19
2717,-1221,118.23,-22.95,120.43,-0.19
2718,-1043,117.77,-23.47,120.08,-0.2
2719,-903,117.15,-23.63,119.51,-0.2
2720,-880,116.55,-23.44,118.89,-0.2
2721,-950,116.13,-22.95,118.37,-0.2
2722,-1113,116.06,-22.23,118.17,-0.19
2723,-1293,116.46,-21.56,118.44,-0.18
2724,-1414,117.23,-21.27,119.15,-0.18
2725,-1451,118.03,-21.54,119.98,-0.18
2726,-1378,118.46,-22.23,120.53,-0.19
2727,-1219,118.39,-22.98,120.6,-0.19
2728,-1044,117.93,-23.5,120.24,-0.2
2729,-905,117.31,-23.66,119.67,-0.2
2730,-880,116.71,-23.47,119.05,-0.2
2731,-948,116.29,-22.98,118.54,-0.2
2732,-1113,116.22,-22.26,118.33,-0.19
2733,-1294,116.62,-21.59,118.6,-0.18
2734,-1414,117.39,-21.3,119.31,-0.18
2735,-1451,118.18,-21.57,120.14,-0.18
2736,-1378,118.62,-22.26,120.69,-0.19
2737,-1222,118.54,-23.01,120.76,-0.19
2738,-1043,118.09,-23.53,120.41,-0.2
2739,-903,117.47,-23.69,119.84,-0.2
2740,-879,116.87,-23.5,119.21,-0.2
2741,-950,116.45,-23,118.7,-0.2
2742,-1113,116.38,-22.29,118.49,-0.19
2743,-1294,116.78,-21.62,118.76,-0.18
2744,-1414,117.55,-21.33,119.47,-0.18
2745,-1453,118.35,-21.6,120.3,-0.18
2746,-1378,118.78,-22.29,120.85,-0.19
2747,-1220,118.71,-23.04,120.92,-0.19
2748,-1045,118.25,-23.56,120.57,-0.2
2749,-905,117.63,-23.72,120,-0.2
2750,-880,117.03,-23.53,119.37,-0.2
2751,-949,116.61,-23.03,118.86,-0.2
2752,-1114,116.53,-22.32,118.65,-0.19
2753,-1296,116.94,-21.65,118.93,-0.18
2754,-1416,117.71,-21.36,119.63,-0.18
2755,-1451,118.5,-21.63,120.46,-0.18
2756,-1378,118.94,-22.31,121.01,-0.19
2757,-1221,118.86,-23.07,121.08,-0.19
2758,-1044,118.4,-23.58,120.73,-0.2
2759,-903,117.79,-23.74,120.16,-0.2
2760,-879,117.19,-23.56,119.53,-0.2
2761,-949,116.77,-23.06,119.02,-0.19
2762,-1113,116.69,-22.35,118.81,-0.19
2763,-1294,117.1,-21.68,119.09,-0.18
2764,-1414,117.87,-21.39,119.79,-0.18
2765,-1452,118.66,-21.66,120.62,-0.18
2766,-1377,119.1,-22.34,121.17,-0.19
2767,-1222,119.02,-23.1,121.24,-0.19
2768,-1043,118.56,-23.61,120.89,-0.2
2769,-904,117.95,-23.77,120.32,-0.2
2770,-880,117.35,-23.59,119.69,-0.2
2771,-950,116.92,-23.09,119.18,-0.19
2772,-1113,116.85,-22.37,118.97,-0.19
2773,-1294,117.25,-21.7,119.25,-0.18
2774,-1415,118.03,-21.41,119.95,-0.18
2775,-1453,118.82,-21.68,120.78,-0.18
2776,-1377,119.25,-22.37,121.33,-0.19
2777,-1222,119.18,-23.12,121.4,-0.19
2778,-1044,118.72,-23.64,121.05,-0.2
2779,-902,118.1,-23.8,120.48,-0.2
2780,-879,117.51,-23.61,119.85,-0.2
2781,-949,117.08,-23.12,119.34,-0.19
2782,-1114,117.01,-22.4,119.13,-0.19
2783,-1295,117.41,-21.73,119.41,-0.18
2784,-1414,118.18,-21.44,120.11,-0.18
2785,-1450,118.97,-21.71,120.94,-0.18
2786,-1378,119.41,-22.4,121.49,-0.19
2787,-1220,119.33,-23.15,121.56,-0.19
2788,-1043,118.87,-23.66,121.21,-0.2
2789,-903,118.26,-23.82,120.64,-0.2
2790,-880,117.66,-23.64,120.01,-0.2
2791,-948,117.24,-23.14,119.5,-0.19
2792,-1112,117.16,-22.43,119.29,-0.19
2793,-1295,117.57,-21.76,119.56,-0.18
2794,-1415,118.34,-21.47,120.27,-0.18
2795,-1451,119.13,-21.74,121.1,-0.18
2796,-1377,119.56,-22.42,121.65,-0.19
2797,-1221,119.49,-23.18,121.72,-0.19
2798,-1043,119.03,-23.69,121.36,-0.2
2799,-903,118.41,-23.85,120.79,-0.2
2800,-878,117.82,-23.67,120.17,-0.2
2801,-949,117.39,-23.17,119.66,-0.19
2802,-1114,117.32,-22.46,119.45,-0.19
2803,-1294,117.72,-21.78,119.72,-0.18
2804,-1415,118.49,-21.5,120.43,-0.18
2805,-1450,119.29,-21.76,121.25,-0.18
2806,-1378,119.72,-22.45,121.81,-0.19
2807,-1220,119.64,-23.2,121.87,-0.19
2808,-1042,119.18,-23.72,121.52,-0.2
2809,-903,118.57,-23.88,120.95,-0.2
2810,-879,117.97,-23.69,120.33,-0.2
2811,-948,117.55,-23.19,119.81,-0.19
2812,-1113,117.47,-22.48,119.6,-0.19
2813,-1294,117.88,-21.81,119.88,-0.18
2814,-1414,118.65,-21.52,120.58,-0.18
2815,-1451,119.44,-21.79,121.41,-0.18
2816,-1377,119.87,-22.48,121.96,-0.19
2817,-1222,119.8,-23.23,122.03,-0.19
2818,-1044,119.34,-23.75,121.68,-0.2
2819,-902,118.72,-23.91,121.11,-0.2
2820,-879,118.12,-23.72,120.48,-0.2
2821,-948,117.7,-23.22,119.97,-0.19
2822,-1114,117.62,-22.51,119.76,-0.19
2823,-1293,118.03,-21.84,120.03,-0.18
2824,-1412,118.8,-21.55,120.74,-0.18
2825,-1452,119.59,-21.82,121.56,-0.18
2826,-1377,120.02,-22.5,122.12,-0.19
2827,-1219,119.95,-23.26,122.18,-0.19
2828,-1043,119.49,-23.77,121.83,-0.2
2829,-903,118.87,-23.93,121.26,-0.2
2830,-880,118.27,-23.75,120.63,-0.2
2831,-949,117.85,-23.25,120.12,-0.19
2832,-1112,117.77,-22.54,119.91,-0.19
2833,-1294,118.18,-21.86,120.18,-0.18
2834,-1415,118.95,-21.58,120.89,-0.18
2835,-1451,119.74,-21.84,121.72,-0.18
2836,-1377,120.17,-22.53,122.27,-0.19
2837,-1220,120.1,-23.28,122.33,-0.19
2838,-1043,119.64,-23.8,121.98,-0.2
2839,-903,119.02,-23.96,121.41,-0.2
2840,-877,118.42,-23.77,120.79,-0.2
2841,-950,118,-23.27,120.27,-0.19
2842,-1112,117.93,-22.56,120.06,-0.19
2843,-1294,118.33,-21.89,120.34,-0.18
2844,-1414,119.1,-21.6,121.04,-0.18
2845,-1450,119.89,-21.87,121.87,-0.18
2846,-1378,120.32,-22.56,122.42,-0.19
2847,-1220,120.25,-23.31,122.49,-0.19
2848,-1043,119.79,-23.82,122.13,-0.2
2849,-903,119.17,-23.98,121.56,-0.2
2850,-879,118.57,-23.8,120.94,-0.2
2851,-949,118.15,-23.3,120.42,-0.19
2852,-1114,118.07,-22.59,120.22,-0.19
2853,-1293,118.48,-21.91,120.49,-0.18
2854,-1414,119.25,-21.63,121.19,-0.18
2855,-1451,120.04,-21.89,122.02,-0.18
2856,-1376,120.47,-22.58,122.57,-0.19
2857,-1220,120.4,-23.33,122.64,-0.19
2858,-1045,119.94,-23.85,122.28,-0.2
2859,-904,119.32,-24.01,121.71,-0.2
2860,-879,118.72,-23.82,121.09,-0.2
2861,-948,118.3,-23.33,120.57,-0.19
2862,-1113,118.22,-22.61,120.36,-0.19
2863,-1296,118.63,-21.94,120.64,-0.18
2864,-1415,119.4,-21.65,121.34,-0.18
2865,-1451,120.19,-21.92,122.17,-0.18
2866,-1378,120.62,-22.61,122.72,-0.19
2867,-1220,120.55,-23.36,122.79,-0.19
2868,-1044,120.08,-23.87,122.43,-0.2
2869,-902,119.47,-24.03,121.86,-0.2
2870,-879,118.87,-23.85,121.24,-0.2
2871,-951,118.44,-23.35,120.72,-0.19
2872,-1112,118.37,-22.64,120.52,-0.19
2873,-1294,118.77,-21.97,120.79,-0.18
2874,-1415,119.54,-21.68,121.49,-0.18
2875,-1452,120.34,-21.95,122.32,-0.18
2876,-1378,120.77,-22.63,122.87,-0.19
2877,-1220,120.69,-23.38,122.94,-0.19
2878,-1043,120.23,-23.9,122.59,-0.2
2879,-904,119.62,-24.06,122.01,-0.2
2880,-878,119.02,-23.87,121.39,-0.2
2881,-949,118.59,-23.38,120.87,-0.19
2882,-1113,118.52,-22.66,120.67,-0.19
2883,-1294,118.92,-21.99,120.94,-0.18
2884,-1415,119.69,-21.7,121.64,-0.18
2885,-1451,120.48,-21.97,122.47,-0.18
2886,-1378,120.92,-22.66,123.02,-0.19
2887,-1221,120.84,-23.41,123.09,-0.19
2888,-1043,120.38,-23.93,122.73,-0.2
2889,-903,119.76,-24.09,122.16,-0.2
2890,-878,119.16,-23.9,121.54,-0.2
2891,-949,118.74,-23.4,121.02,-0.19
2892,-1113,118.67,-22.69,120.81,-0.19
2893,-1293,119.07,-22.02,121.09,-0.18
2894,-1413,119.84,-21.73,121.79,-0.18
2895,-1450,120.63,-22,122.62,-0.18
2896,-1376,121.06,-22.68,123.17,-0.19
2897,-1220,120.98,-23.44,123.23,-0.19
2898,-1042,120.52,-23.95,122.88,-0.2
2899,-901,119.91,-24.11,122.31,-0.2
2900,-881,119.31,-23.92,121.68,-0.2
2901,-950,118.88,-23.43,121.17,-0.19
2902,-1113,118.81,-22.71,120.96,-0.19
2903,-1294,119.21,-22.04,121.23,-0.18
2904,-1414,119.98,-21.75,121.94,-0.18
2905,-1452,120.77,-22.02,122.76,-0.18
2906,-1378,121.21,-22.71,123.31,-0.19
2907,-1220,121.13,-23.46,123.38,-0.19
2908,-1043,120.67,-23.97,123.03,-0.2
2909,-901,120.05,-24.13,122.46,-0.2
2910,-878,119.45,-23.95,121.83,-0.2
2911,-949,119.03,-23.45,121.32,-0.19
2912,-1113,118.95,-22.74,121.11,-0.19
2913,-1295,119.36,-22.06,121.38,-0.18
2914,-1414,120.13,-21.78,122.09,-0.18
2915,-1451,120.92,-22.04,122.91,-0.18
2916,-1380,121.35,-22.73,123.46,-0.19
2917,-1221,121.28,-23.48,123.53,-0.19
2918,-1043,120.81,-24,123.18,-0.2
2919,-904,120.2,-24.16,122.6,-0.2
2920,-879,119.6,-23.97,121.98,-0.2
2921,-949,119.17,-23.48,121.46,-0.19
2922,-1112,119.1,-22.76,121.25,-0.19
2923,-1294,119.5,-22.09,121.53,-0.18
2924,-1415,120.27,-21.8,122.23,-0.18
2925,-1450,121.06,-22.07,123.06,-0.18
2926,-1377,121.49,-22.76,123.61,-0.19
2927,-1221,121.42,-23.51,123.67,-0.19
2928,-1044,120.96,-24.03,123.32,-0.2
2929,-904,120.34,-24.19,122.75,-0.2
2930,-880,119.74,-24,122.12,-0.2
2931,-949,119.31,-23.5,121.61,-0.19
2932,-1115,119.24,-22.79,121.4,-0.19
2933,-1294,119.64,-22.12,121.67,-0.18
2934,-1414,120.41,-21.83,122.37,-0.18
2935,-1452,121.2,-22.1,123.2,-0.18
2936,-1378,121.63,-22.78,123.75,-0.19
2937,-1223,121.56,-23.54,123.82,-0.19
2938,-1042,121.1,-24.05,123.46,-0.2
2939,-903,120.48,-24.21,122.89,-0.2
2940,-881,119.88,-24.02,122.26,-0.2
2941,-949,119.45,-23.53,121.75,-0.19
2942,-1113,119.38,-22.81,121.54,-0.19
2943,-1295,119.78,-22.14,121.81,-0.18
2944,-1415,120.55,-21.85,122.52,-0.18
2945,-1453,121.34,-22.12,123.34,-0.18
2946,-1376,121.78,-22.81,123.89,-0.19
2947,-1220,121.7,-23.56,123.96,-0.19
2948,-1047,121.24,-24.07,123.6,-0.2
2949,-904,120.62,-24.24,123.03,-0.2
2950,-880,120.02,-24.05,122.41,-0.2
2951,-949,119.59,-23.55,121.89,-0.19
2952,-1114,119.52,-22.84,121.68,-0.19
2953,-1296,119.92,-22.16,121.95,-0.18
2954,-1414,120.69,-21.88,122.66,-0.18
2955,-1451,121.48,-22.14,123.48,-0.18
2956,-1378,121.91,-22.83,124.03,-0.19
2957,-1220,121.84,-23.58,124.1,-0.19
2958,-1043,121.38,-24.1,123.75,-0.2
2959,-903,120.76,-24.26,123.17,-0.2
2960,-880,120.16,-24.07,122.55,-0.2
2961,-950,119.73,-23.57,122.03,-0.19
2962,-1114,119.66,-22.86,121.82,-0.19
2963,-1295,120.06,-22.19,122.09,-0.18
2964,-1416,120.83,-21.9,122.8,-0.18
2965,-1452,121.62,-22.17,123.63,-0.18
2966,-1377,122.05,-22.85,124.18,-0.19
2967,-1221,121.98,-23.6,124.24,-0.19
2968,-1043,121.52,-24.12,123.89,-0.2
2969,-905,120.9,-24.28,123.31,-0.2
2970,-879,120.3,-24.09,122.69,-0.2
2971,-948,119.87,-23.6,122.17,-0.19
2972,-1114,119.8,-22.88,121.96,-0.19
2973,-1295,120.2,-22.21,122.24,-0.18
2974,-1414,120.97,-21.92,122.94,-0.18
2975,-1452,121.76,-22.19,123.77,-0.18
2976,-1377,122.19,-22.88,124.32,-0.19
2977,-1221,122.12,-23.63,124.38,-0.19
2978,-1042,121.65,-24.14,124.03,-0.2
2979,-902,121.04,-24.3,123.46,-0.2
2980,-880,120.44,-24.12,122.83,-0.2
2981,-950,120.01,-23.62,122.31,-0.19
2982,-1114,119.94,-22.9,122.1,-0.19
2983,-1294,120.34,-22.23,122.38,-0.18
2984,-1415,121.11,-21.94,123.08,-0.18
2985,-1451,121.9,-22.21,123.91,-0.18
2986,-1377,122.33,-22.9,124.46,-0.19
2987,-1219,122.25,-23.65,124.52,-0.19
2988,-1042,121.79,-24.16,124.17,-0.2
2989,-904,121.18,-24.32,123.59,-0.2
2990,-878,120.58,-24.14,122.97,-0.2
2991,-949,120.15,-23.64,122.45,-0.19
2992,-1113,120.07,-22.93,122.24,-0.19
2993,-1295,120.48,-22.25,122.51,-0.18
2994,-1414,121.25,-21.97,123.22,-0.18
2995,-1450,122.04,-22.23,124.04,-0.18
2996,-1377,122.47,-22.92,124.59,-0.19
2997,-1221,122.39,-23.67,124.66,-0.19
2998,-1043,121.93,-24.19,124.3,-0.2
2999,-903,121.31,-24.35,123.73,-0.2
3000,-879,120.71,-24.16,123.11,-0.2
3001,-951,120.28,-23.66,122.59,-0.19
3002,-1113,120.21,-22.95,122.38,-0.19
3003,-1294,120.61,-22.28,122.65,-0.18
3004,-1415,121.38,-21.99,123.36,-0.18
3005,-1451,122.17,-22.26,124.18,-0.18
3006,-1378,122.6,-22.94,124.73,-0.18
3007,-1220,122.53,-23.69,124.8,-0.19
3008,-1042,122.06,-24.21,124.44,-0.2
3009,-904,121.45,-24.37,123.87,-0.2
3010,-880,120.85,-24.18,123.24,-0.2
3011,-948,120.42,-23.69,122.73,-0.19
3012,-1114,120.34,-22.97,122.52,-0.19
3013,-1295,120.75,-22.3,122.79,-0.18
3014,-1415,121.52,-22.01,123.49,-0.18
3015,-1452,122.31,-22.28,124.32,-0.18
3016,-1378,122.74,-22.96,124.87,-0.18
3017,-1222,122.66,-23.72,124.93,-0.19
3018,-1043,122.2,-24.23,124.58,-0.2
3019,-904,121.58,-24.39,124.01,-0.2
3020,-879,120.98,-24.21,123.38,-0.2
3021,-949,120.56,-23.71,122.86,-0.19
3022,-1114,120.48,-23,122.65,-0.19
3023,-1294,120.88,-22.32,122.93,-0.18
3024,-1414,121.65,-22.03,123.63,-0.18
3025,-1452,122.44,-22.3,124.46,-0.18
3026,-1378,122.87,-22.99,125.01,-0.18
3027,-1219,122.8,-23.74,125.07,-0.19
3028,-1044,122.33,-24.26,124.71,-0.2
3029,-904,121.72,-24.42,124.14,-0.2
3030,-880,121.11,-24.23,123.51,-0.2
3031,-951,120.69,-23.73,123,-0.19
3032,-1114,120.61,-23.02,122.79,-0.19
3033,-1297,121.01,-22.34,123.06,-0.18
3034,-1415,121.78,-22.05,123.76,-0.18
3035,-1451,122.57,-22.32,124.59,-0.18
3036,-1378,123.01,-23.01,125.14,-0.18
3037,-1219,122.93,-23.76,125.2,-0.19
3038,-1044,122.47,-24.28,124.85,-0.2
3039,-903,121.85,-24.44,124.28,-0.2
3040,-878,121.25,-24.25,123.65,-0.2
3041,-949,120.82,-23.75,123.13,-0.19
3042,-1114,120.75,-23.04,122.92,-0.19
3043,-1295,121.15,-22.36,123.2,-0.18
3044,-1414,121.92,-22.08,123.9,-0.18
3045,-1452,122.71,-22.34,124.73,-0.18
3046,-1379,123.14,-23.03,125.28,-0.18
3047,-1222,123.06,-23.78,125.34,-0.19
3048,-1043,122.6,-24.3,124.98,-0.2
3049,-905,121.98,-24.46,124.41,-0.2
3050,-880,121.38,-24.27,123.78,-0.2
3051,-950,120.95,-23.78,123.27,-0.19
3052,-1114,120.88,-23.06,123.06,-0.19
3053,-1295,121.28,-22.39,123.33,-0.18
3054,-1414,122.05,-22.1,124.03,-0.18
3055,-1452,122.84,-22.37,124.86,-0.18
3056,-1377,123.27,-23.05,125.41,-0.18
3057,-1219,123.19,-23.8,125.47,-0.19
3058,-1043,122.73,-24.32,125.12,-0.2
3059,-903,122.11,-24.48,124.54,-0.2
3060,-880,121.51,-24.29,123.92,-0.2
3061,-950,121.08,-23.8,123.4,-0.19
3062,-1115,121.01,-23.08,123.19,-0.19
3063,-1295,121.41,-22.41,123.46,-0.18
3064,-1413,122.18,-22.12,124.16,-0.18
3065,-1452,122.97,-22.39,124.99,-0.18
3066,-1379,123.4,-23.07,125.54,-0.18
3067,-1219,123.32,-23.83,125.6,-0.19
3068,-1043,122.86,-24.34,125.25,-0.2
3069,-903,122.24,-24.5,124.67,-0.2
3070,-879,121.64,-24.31,124.05,-0.2
3071,-949,121.21,-23.82,123.53,-0.19
3072,-1114,121.14,-23.1,123.32,-0.19
3073,-1294,121.54,-22.43,123.59,-0.18
3074,-1414,122.31,-22.14,124.3,-0.18
3075,-1447,123.1,-22.41,125.12,-0.18
3076,-1380,123.53,-23.1,125.67,-0.18
3077,-1218,123.45,-23.85,125.73,-0.19
3078,-1040,122.99,-24.36,125.38,-0.2
3079,-904,122.37,-24.52,124.8,-0.2
3080,-871,121.77,-24.34,124.18,-0.2
3081,-955,121.35,-23.83,123.66,-0.19
3082,-1110,121.27,-23.12,123.45,-0.19
3083,-1299,121.67,-22.45,123.73,-0.18
3084,-1411,122.44,-22.16,124.43,-0.18
3085,-1456,123.23,-22.43,125.26,-0.18
3086,-1380,123.66,-23.12,125.81,-0.18
3087,-1224,123.59,-23.87,125.87,-0.19
3088,-1037,123.13,-24.38,125.52,-0.2
3089,-893,122.52,-24.54,124.95,-0.2
3090,-884,121.91,-24.35,124.32,-0.2
3091,-952,121.48,-23.85,123.8,-0.19
3092,-1115,121.41,-23.14,123.59,-0.19
3093,-1295,121.81,-22.47,123.86,-0.18
3094,-1415,122.58,-22.18,124.57,-0.18
3095,-1452,123.37,-22.45,125.39,-0.18
3096,-1377,123.8,-23.13,125.94,-0.18
3097,-1221,123.72,-23.88,126,-0.19
3098,-1043,123.26,-24.4,125.65,-0.2
3099,-904,122.64,-24.56,125.07,-0.2
3100,-880,122.04,-24.37,124.45,-0.2
3101,-949,121.61,-23.87,123.93,-0.19
3102,-1114,121.53,-23.16,123.72,-0.19
